"Formula";"TP";"TN";"FP";"FN";"Accuracy";"Sensitivity";"Specificity"
"4604";"target ~ age+trestbps+sex0+sex1";35;28;14;25;0.617647058823529;0.666666666666667;0.583333333333333
"4605";"target ~ age+trestbps+sex0+cp0";40;38;4;20;0.764705882352941;0.904761904761905;0.666666666666667
"4606";"target ~ age+trestbps+sex0+cp1";40;31;11;20;0.696078431372549;0.738095238095238;0.666666666666667
"4607";"target ~ age+trestbps+sex0+cp2";36;31;11;24;0.656862745098039;0.738095238095238;0.6
"4608";"target ~ age+trestbps+sex0+cp3";37;28;14;23;0.637254901960784;0.666666666666667;0.616666666666667
"4609";"target ~ age+trestbps+sex0+fbs0";33;29;13;27;0.607843137254902;0.69047619047619;0.55
"4610";"target ~ age+trestbps+sex0+fbs1";33;29;13;27;0.607843137254902;0.69047619047619;0.55
"4611";"target ~ age+trestbps+sex0+restecg0";32;31;11;28;0.617647058823529;0.738095238095238;0.533333333333333
"4612";"target ~ age+trestbps+sex0+restecg1";34;30;12;26;0.627450980392157;0.714285714285714;0.566666666666667
"4613";"target ~ age+trestbps+sex0+restecg2";35;28;14;25;0.617647058823529;0.666666666666667;0.583333333333333
"4614";"target ~ age+trestbps+sex0+exang0";42;29;13;18;0.696078431372549;0.69047619047619;0.7
"4615";"target ~ age+trestbps+sex0+exang1";42;29;13;18;0.696078431372549;0.69047619047619;0.7
"4616";"target ~ age+trestbps+sex0+slope0";35;27;15;25;0.607843137254902;0.642857142857143;0.583333333333333
"4617";"target ~ age+trestbps+sex0+slope1";37;33;9;23;0.686274509803922;0.785714285714286;0.616666666666667
"4618";"target ~ age+trestbps+sex0+slope2";36;36;6;24;0.705882352941177;0.857142857142857;0.6
"4619";"target ~ age+trestbps+sex0+ca0";46;30;12;14;0.745098039215686;0.714285714285714;0.766666666666667
"4620";"target ~ age+trestbps+sex0+ca1";37;27;15;23;0.627450980392157;0.642857142857143;0.616666666666667
"4621";"target ~ age+trestbps+sex0+ca2";32;30;12;28;0.607843137254902;0.714285714285714;0.533333333333333
"4622";"target ~ age+trestbps+sex0+ca3";36;29;13;24;0.637254901960784;0.69047619047619;0.6
"4623";"target ~ age+trestbps+sex0+ca4";36;28;14;24;0.627450980392157;0.666666666666667;0.6
"4624";"target ~ age+trestbps+sex0+thal0";35;28;14;25;0.617647058823529;0.666666666666667;0.583333333333333
"4625";"target ~ age+trestbps+sex0+thal1";34;29;13;26;0.617647058823529;0.69047619047619;0.566666666666667
"4626";"target ~ age+trestbps+sex0+thal2";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"4627";"target ~ age+trestbps+sex0+thal3";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"4628";"target ~ age+trestbps+sex1+cp0";40;38;4;20;0.764705882352941;0.904761904761905;0.666666666666667
"4629";"target ~ age+trestbps+sex1+cp1";40;31;11;20;0.696078431372549;0.738095238095238;0.666666666666667
"4630";"target ~ age+trestbps+sex1+cp2";36;31;11;24;0.656862745098039;0.738095238095238;0.6
"4631";"target ~ age+trestbps+sex1+cp3";37;28;14;23;0.637254901960784;0.666666666666667;0.616666666666667
"4632";"target ~ age+trestbps+sex1+fbs0";33;29;13;27;0.607843137254902;0.69047619047619;0.55
"4633";"target ~ age+trestbps+sex1+fbs1";33;29;13;27;0.607843137254902;0.69047619047619;0.55
"4634";"target ~ age+trestbps+sex1+restecg0";32;31;11;28;0.617647058823529;0.738095238095238;0.533333333333333
"4635";"target ~ age+trestbps+sex1+restecg1";34;30;12;26;0.627450980392157;0.714285714285714;0.566666666666667
"4636";"target ~ age+trestbps+sex1+restecg2";35;28;14;25;0.617647058823529;0.666666666666667;0.583333333333333
"4637";"target ~ age+trestbps+sex1+exang0";42;29;13;18;0.696078431372549;0.69047619047619;0.7
"4638";"target ~ age+trestbps+sex1+exang1";42;29;13;18;0.696078431372549;0.69047619047619;0.7
"4639";"target ~ age+trestbps+sex1+slope0";35;27;15;25;0.607843137254902;0.642857142857143;0.583333333333333
"4640";"target ~ age+trestbps+sex1+slope1";37;33;9;23;0.686274509803922;0.785714285714286;0.616666666666667
"4641";"target ~ age+trestbps+sex1+slope2";36;36;6;24;0.705882352941177;0.857142857142857;0.6
"4642";"target ~ age+trestbps+sex1+ca0";46;30;12;14;0.745098039215686;0.714285714285714;0.766666666666667
"4643";"target ~ age+trestbps+sex1+ca1";37;27;15;23;0.627450980392157;0.642857142857143;0.616666666666667
"4644";"target ~ age+trestbps+sex1+ca2";32;30;12;28;0.607843137254902;0.714285714285714;0.533333333333333
"4645";"target ~ age+trestbps+sex1+ca3";36;29;13;24;0.637254901960784;0.69047619047619;0.6
"4646";"target ~ age+trestbps+sex1+ca4";36;28;14;24;0.627450980392157;0.666666666666667;0.6
"4647";"target ~ age+trestbps+sex1+thal0";35;28;14;25;0.617647058823529;0.666666666666667;0.583333333333333
"4648";"target ~ age+trestbps+sex1+thal1";34;29;13;26;0.617647058823529;0.69047619047619;0.566666666666667
"4649";"target ~ age+trestbps+sex1+thal2";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"4650";"target ~ age+trestbps+sex1+thal3";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"4651";"target ~ age+trestbps+cp0+cp1";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"4652";"target ~ age+trestbps+cp0+cp2";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"4653";"target ~ age+trestbps+cp0+cp3";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"4654";"target ~ age+trestbps+cp0+fbs0";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"4655";"target ~ age+trestbps+cp0+fbs1";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"4656";"target ~ age+trestbps+cp0+restecg0";41;36;6;19;0.754901960784314;0.857142857142857;0.683333333333333
"4657";"target ~ age+trestbps+cp0+restecg1";41;36;6;19;0.754901960784314;0.857142857142857;0.683333333333333
"4658";"target ~ age+trestbps+cp0+restecg2";42;36;6;18;0.764705882352941;0.857142857142857;0.7
"4659";"target ~ age+trestbps+cp0+exang0";53;24;18;7;0.754901960784314;0.571428571428571;0.883333333333333
"4660";"target ~ age+trestbps+cp0+exang1";53;24;18;7;0.754901960784314;0.571428571428571;0.883333333333333
"4661";"target ~ age+trestbps+cp0+slope0";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"4662";"target ~ age+trestbps+cp0+slope1";38;38;4;22;0.745098039215686;0.904761904761905;0.633333333333333
"4663";"target ~ age+trestbps+cp0+slope2";40;33;9;20;0.715686274509804;0.785714285714286;0.666666666666667
"4664";"target ~ age+trestbps+cp0+ca0";41;33;9;19;0.725490196078431;0.785714285714286;0.683333333333333
"4665";"target ~ age+trestbps+cp0+ca1";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"4666";"target ~ age+trestbps+cp0+ca2";41;37;5;19;0.764705882352941;0.880952380952381;0.683333333333333
"4667";"target ~ age+trestbps+cp0+ca3";40;36;6;20;0.745098039215686;0.857142857142857;0.666666666666667
"4668";"target ~ age+trestbps+cp0+ca4";42;35;7;18;0.754901960784314;0.833333333333333;0.7
"4669";"target ~ age+trestbps+cp0+thal0";42;36;6;18;0.764705882352941;0.857142857142857;0.7
"4670";"target ~ age+trestbps+cp0+thal1";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"4671";"target ~ age+trestbps+cp0+thal2";41;36;6;19;0.754901960784314;0.857142857142857;0.683333333333333
"4672";"target ~ age+trestbps+cp0+thal3";42;34;8;18;0.745098039215686;0.80952380952381;0.7
"4673";"target ~ age+trestbps+cp1+cp2";36;38;4;24;0.725490196078431;0.904761904761905;0.6
"4674";"target ~ age+trestbps+cp1+cp3";40;24;18;20;0.627450980392157;0.571428571428571;0.666666666666667
"4675";"target ~ age+trestbps+cp1+fbs0";35;25;17;25;0.588235294117647;0.595238095238095;0.583333333333333
"4676";"target ~ age+trestbps+cp1+fbs1";35;25;17;25;0.588235294117647;0.595238095238095;0.583333333333333
"4677";"target ~ age+trestbps+cp1+restecg0";37;21;21;23;0.568627450980392;0.5;0.616666666666667
"4678";"target ~ age+trestbps+cp1+restecg1";36;24;18;24;0.588235294117647;0.571428571428571;0.6
"4679";"target ~ age+trestbps+cp1+restecg2";35;25;17;25;0.588235294117647;0.595238095238095;0.583333333333333
"4680";"target ~ age+trestbps+cp1+exang0";45;21;21;15;0.647058823529412;0.5;0.75
"4681";"target ~ age+trestbps+cp1+exang1";45;21;21;15;0.647058823529412;0.5;0.75
"4682";"target ~ age+trestbps+cp1+slope0";37;24;18;23;0.598039215686274;0.571428571428571;0.616666666666667
"4683";"target ~ age+trestbps+cp1+slope1";45;23;19;15;0.666666666666667;0.547619047619048;0.75
"4684";"target ~ age+trestbps+cp1+slope2";42;29;13;18;0.696078431372549;0.69047619047619;0.7
"4685";"target ~ age+trestbps+cp1+ca0";43;29;13;17;0.705882352941177;0.69047619047619;0.716666666666667
"4686";"target ~ age+trestbps+cp1+ca1";36;28;14;24;0.627450980392157;0.666666666666667;0.6
"4687";"target ~ age+trestbps+cp1+ca2";39;27;15;21;0.647058823529412;0.642857142857143;0.65
"4688";"target ~ age+trestbps+cp1+ca3";36;25;17;24;0.598039215686274;0.595238095238095;0.6
"4689";"target ~ age+trestbps+cp1+ca4";36;26;16;24;0.607843137254902;0.619047619047619;0.6
"4690";"target ~ age+trestbps+cp1+thal0";35;26;16;25;0.598039215686274;0.619047619047619;0.583333333333333
"4691";"target ~ age+trestbps+cp1+thal1";33;26;16;27;0.57843137254902;0.619047619047619;0.55
"4692";"target ~ age+trestbps+cp1+thal2";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"4693";"target ~ age+trestbps+cp1+thal3";47;29;13;13;0.745098039215686;0.69047619047619;0.783333333333333
"4694";"target ~ age+trestbps+cp2+cp3";41;30;12;19;0.696078431372549;0.714285714285714;0.683333333333333
"4695";"target ~ age+trestbps+cp2+fbs0";33;33;9;27;0.647058823529412;0.785714285714286;0.55
"4696";"target ~ age+trestbps+cp2+fbs1";33;33;9;27;0.647058823529412;0.785714285714286;0.55
"4697";"target ~ age+trestbps+cp2+restecg0";30;33;9;30;0.617647058823529;0.785714285714286;0.5
"4698";"target ~ age+trestbps+cp2+restecg1";30;33;9;30;0.617647058823529;0.785714285714286;0.5
"4699";"target ~ age+trestbps+cp2+restecg2";33;31;11;27;0.627450980392157;0.738095238095238;0.55
"4700";"target ~ age+trestbps+cp2+exang0";47;25;17;13;0.705882352941177;0.595238095238095;0.783333333333333
"4701";"target ~ age+trestbps+cp2+exang1";47;25;17;13;0.705882352941177;0.595238095238095;0.783333333333333
"4702";"target ~ age+trestbps+cp2+slope0";33;31;11;27;0.627450980392157;0.738095238095238;0.55
"4703";"target ~ age+trestbps+cp2+slope1";40;28;14;20;0.666666666666667;0.666666666666667;0.666666666666667
"4704";"target ~ age+trestbps+cp2+slope2";40;31;11;20;0.696078431372549;0.738095238095238;0.666666666666667
"4705";"target ~ age+trestbps+cp2+ca0";46;31;11;14;0.754901960784314;0.738095238095238;0.766666666666667
"4706";"target ~ age+trestbps+cp2+ca1";35;29;13;25;0.627450980392157;0.69047619047619;0.583333333333333
"4707";"target ~ age+trestbps+cp2+ca2";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"4708";"target ~ age+trestbps+cp2+ca3";31;31;11;29;0.607843137254902;0.738095238095238;0.516666666666667
"4709";"target ~ age+trestbps+cp2+ca4";34;31;11;26;0.637254901960784;0.738095238095238;0.566666666666667
"4710";"target ~ age+trestbps+cp2+thal0";33;31;11;27;0.627450980392157;0.738095238095238;0.55
"4711";"target ~ age+trestbps+cp2+thal1";32;32;10;28;0.627450980392157;0.761904761904762;0.533333333333333
"4712";"target ~ age+trestbps+cp2+thal2";39;33;9;21;0.705882352941177;0.785714285714286;0.65
"4713";"target ~ age+trestbps+cp2+thal3";41;30;12;19;0.696078431372549;0.714285714285714;0.683333333333333
"4714";"target ~ age+trestbps+cp3+fbs0";33;26;16;27;0.57843137254902;0.619047619047619;0.55
"4715";"target ~ age+trestbps+cp3+fbs1";33;26;16;27;0.57843137254902;0.619047619047619;0.55
"4716";"target ~ age+trestbps+cp3+restecg0";34;26;16;26;0.588235294117647;0.619047619047619;0.566666666666667
"4717";"target ~ age+trestbps+cp3+restecg1";36;26;16;24;0.607843137254902;0.619047619047619;0.6
"4718";"target ~ age+trestbps+cp3+restecg2";36;25;17;24;0.598039215686274;0.595238095238095;0.6
"4719";"target ~ age+trestbps+cp3+exang0";49;20;22;11;0.676470588235294;0.476190476190476;0.816666666666667
"4720";"target ~ age+trestbps+cp3+exang1";49;20;22;11;0.676470588235294;0.476190476190476;0.816666666666667
"4721";"target ~ age+trestbps+cp3+slope0";35;24;18;25;0.57843137254902;0.571428571428571;0.583333333333333
"4722";"target ~ age+trestbps+cp3+slope1";44;26;16;16;0.686274509803922;0.619047619047619;0.733333333333333
"4723";"target ~ age+trestbps+cp3+slope2";48;28;14;12;0.745098039215686;0.666666666666667;0.8
"4724";"target ~ age+trestbps+cp3+ca0";47;32;10;13;0.774509803921569;0.761904761904762;0.783333333333333
"4725";"target ~ age+trestbps+cp3+ca1";34;28;14;26;0.607843137254902;0.666666666666667;0.566666666666667
"4726";"target ~ age+trestbps+cp3+ca2";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"4727";"target ~ age+trestbps+cp3+ca3";35;27;15;25;0.607843137254902;0.642857142857143;0.583333333333333
"4728";"target ~ age+trestbps+cp3+ca4";37;25;17;23;0.607843137254902;0.595238095238095;0.616666666666667
"4729";"target ~ age+trestbps+cp3+thal0";36;25;17;24;0.598039215686274;0.595238095238095;0.6
"4730";"target ~ age+trestbps+cp3+thal1";35;27;15;25;0.607843137254902;0.642857142857143;0.583333333333333
"4731";"target ~ age+trestbps+cp3+thal2";46;30;12;14;0.745098039215686;0.714285714285714;0.766666666666667
"4732";"target ~ age+trestbps+cp3+thal3";48;29;13;12;0.754901960784314;0.69047619047619;0.8
"4733";"target ~ age+trestbps+fbs0+fbs1";29;27;15;31;0.549019607843137;0.642857142857143;0.483333333333333
"4734";"target ~ age+trestbps+fbs0+restecg0";30;27;15;30;0.558823529411765;0.642857142857143;0.5
"4735";"target ~ age+trestbps+fbs0+restecg1";29;28;14;31;0.558823529411765;0.666666666666667;0.483333333333333
"4736";"target ~ age+trestbps+fbs0+restecg2";30;26;16;30;0.549019607843137;0.619047619047619;0.5
"4737";"target ~ age+trestbps+fbs0+exang0";47;21;21;13;0.666666666666667;0.5;0.783333333333333
"4738";"target ~ age+trestbps+fbs0+exang1";47;21;21;13;0.666666666666667;0.5;0.783333333333333
"4739";"target ~ age+trestbps+fbs0+slope0";29;26;16;31;0.53921568627451;0.619047619047619;0.483333333333333
"4740";"target ~ age+trestbps+fbs0+slope1";41;26;16;19;0.656862745098039;0.619047619047619;0.683333333333333
"4741";"target ~ age+trestbps+fbs0+slope2";41;30;12;19;0.696078431372549;0.714285714285714;0.683333333333333
"4742";"target ~ age+trestbps+fbs0+ca0";42;32;10;18;0.725490196078431;0.761904761904762;0.7
"4743";"target ~ age+trestbps+fbs0+ca1";33;27;15;27;0.588235294117647;0.642857142857143;0.55
"4744";"target ~ age+trestbps+fbs0+ca2";46;21;21;14;0.656862745098039;0.5;0.766666666666667
"4745";"target ~ age+trestbps+fbs0+ca3";33;26;16;27;0.57843137254902;0.619047619047619;0.55
"4746";"target ~ age+trestbps+fbs0+ca4";29;27;15;31;0.549019607843137;0.642857142857143;0.483333333333333
"4747";"target ~ age+trestbps+fbs0+thal0";29;27;15;31;0.549019607843137;0.642857142857143;0.483333333333333
"4748";"target ~ age+trestbps+fbs0+thal1";30;28;14;30;0.568627450980392;0.666666666666667;0.5
"4749";"target ~ age+trestbps+fbs0+thal2";42;33;9;18;0.735294117647059;0.785714285714286;0.7
"4750";"target ~ age+trestbps+fbs0+thal3";44;30;12;16;0.725490196078431;0.714285714285714;0.733333333333333
"4751";"target ~ age+trestbps+fbs1+restecg0";30;27;15;30;0.558823529411765;0.642857142857143;0.5
"4752";"target ~ age+trestbps+fbs1+restecg1";29;28;14;31;0.558823529411765;0.666666666666667;0.483333333333333
"4753";"target ~ age+trestbps+fbs1+restecg2";30;26;16;30;0.549019607843137;0.619047619047619;0.5
"4754";"target ~ age+trestbps+fbs1+exang0";47;21;21;13;0.666666666666667;0.5;0.783333333333333
"4755";"target ~ age+trestbps+fbs1+exang1";47;21;21;13;0.666666666666667;0.5;0.783333333333333
"4756";"target ~ age+trestbps+fbs1+slope0";29;26;16;31;0.53921568627451;0.619047619047619;0.483333333333333
"4757";"target ~ age+trestbps+fbs1+slope1";41;26;16;19;0.656862745098039;0.619047619047619;0.683333333333333
"4758";"target ~ age+trestbps+fbs1+slope2";41;30;12;19;0.696078431372549;0.714285714285714;0.683333333333333
"4759";"target ~ age+trestbps+fbs1+ca0";42;32;10;18;0.725490196078431;0.761904761904762;0.7
"4760";"target ~ age+trestbps+fbs1+ca1";33;27;15;27;0.588235294117647;0.642857142857143;0.55
"4761";"target ~ age+trestbps+fbs1+ca2";46;21;21;14;0.656862745098039;0.5;0.766666666666667
"4762";"target ~ age+trestbps+fbs1+ca3";33;26;16;27;0.57843137254902;0.619047619047619;0.55
"4763";"target ~ age+trestbps+fbs1+ca4";29;27;15;31;0.549019607843137;0.642857142857143;0.483333333333333
"4764";"target ~ age+trestbps+fbs1+thal0";29;27;15;31;0.549019607843137;0.642857142857143;0.483333333333333
"4765";"target ~ age+trestbps+fbs1+thal1";30;28;14;30;0.568627450980392;0.666666666666667;0.5
"4766";"target ~ age+trestbps+fbs1+thal2";42;33;9;18;0.735294117647059;0.785714285714286;0.7
"4767";"target ~ age+trestbps+fbs1+thal3";44;30;12;16;0.725490196078431;0.714285714285714;0.733333333333333
"4768";"target ~ age+trestbps+restecg0+restecg1";34;22;20;26;0.549019607843137;0.523809523809524;0.566666666666667
"4769";"target ~ age+trestbps+restecg0+restecg2";34;21;21;26;0.53921568627451;0.5;0.566666666666667
"4770";"target ~ age+trestbps+restecg0+exang0";44;23;19;16;0.656862745098039;0.547619047619048;0.733333333333333
"4771";"target ~ age+trestbps+restecg0+exang1";44;23;19;16;0.656862745098039;0.547619047619048;0.733333333333333
"4772";"target ~ age+trestbps+restecg0+slope0";33;19;23;27;0.509803921568627;0.452380952380952;0.55
"4773";"target ~ age+trestbps+restecg0+slope1";40;27;15;20;0.656862745098039;0.642857142857143;0.666666666666667
"4774";"target ~ age+trestbps+restecg0+slope2";38;29;13;22;0.656862745098039;0.69047619047619;0.633333333333333
"4775";"target ~ age+trestbps+restecg0+ca0";42;32;10;18;0.725490196078431;0.761904761904762;0.7
"4776";"target ~ age+trestbps+restecg0+ca1";38;25;17;22;0.617647058823529;0.595238095238095;0.633333333333333
"4777";"target ~ age+trestbps+restecg0+ca2";42;19;23;18;0.598039215686274;0.452380952380952;0.7
"4778";"target ~ age+trestbps+restecg0+ca3";37;20;22;23;0.558823529411765;0.476190476190476;0.616666666666667
"4779";"target ~ age+trestbps+restecg0+ca4";33;23;19;27;0.549019607843137;0.547619047619048;0.55
"4780";"target ~ age+trestbps+restecg0+thal0";33;22;20;27;0.53921568627451;0.523809523809524;0.55
"4781";"target ~ age+trestbps+restecg0+thal1";32;22;20;28;0.529411764705882;0.523809523809524;0.533333333333333
"4782";"target ~ age+trestbps+restecg0+thal2";41;32;10;19;0.715686274509804;0.761904761904762;0.683333333333333
"4783";"target ~ age+trestbps+restecg0+thal3";42;30;12;18;0.705882352941177;0.714285714285714;0.7
"4784";"target ~ age+trestbps+restecg1+restecg2";34;21;21;26;0.53921568627451;0.5;0.566666666666667
"4785";"target ~ age+trestbps+restecg1+exang0";44;23;19;16;0.656862745098039;0.547619047619048;0.733333333333333
"4786";"target ~ age+trestbps+restecg1+exang1";44;23;19;16;0.656862745098039;0.547619047619048;0.733333333333333
"4787";"target ~ age+trestbps+restecg1+slope0";33;19;23;27;0.509803921568627;0.452380952380952;0.55
"4788";"target ~ age+trestbps+restecg1+slope1";39;27;15;21;0.647058823529412;0.642857142857143;0.65
"4789";"target ~ age+trestbps+restecg1+slope2";38;29;13;22;0.656862745098039;0.69047619047619;0.633333333333333
"4790";"target ~ age+trestbps+restecg1+ca0";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"4791";"target ~ age+trestbps+restecg1+ca1";40;24;18;20;0.627450980392157;0.571428571428571;0.666666666666667
